150.262472	1455.761005	L'espace
1470.777741	1718.027877	Elite Dangerous
1746.496172	3538.996874	Les échographies
3583.722854	4070.405779	Iphone ?
4127.724030	4842.174620	Le jeu de la dame
4857.437885	5371.212080	Les gars et le filles
5394.640408	6875.545850	It takes two
7231.853100	7594.010697	Tips & Kids : Tearaway
7683.656025	9244.129336	Twitch
9351.934438	9627.009948	Conclusion
9714.552367	10042.944067	Test micro
